node_id,is_accused,is_witness,gender_female,gender_male,gender_unknown,in_degree,out_degree
"Missing
(20) Jean Colas Didier Cherrier de St. Remy",0,1,0,0,1,0,1
Chrestienne femme Alixy Domballe paticier de Rozieres,0,1,0,0,1,0,1
Claude Dieudenon,0,1,0,0,1,0,1
Magdelaine femme Colas Cointzelin,0,1,0,0,1,0,1
Honnorable homme Jean Charpentier mercier de St Nicolas,0,1,0,0,1,0,1
Mengin Finel,0,1,0,0,1,0,1
Zabel femme du precedent,0,1,0,0,1,0,1
Idoul Jannel de St Blaise,0,1,0,0,1,0,1
Claudon Jean Claude,0,1,0,0,1,0,1
Jenatte femme Didier Ganat de la Neufville,0,1,0,0,1,0,1
Nicolas fils Thomas Jean Thomas de la Voeuvre,0,1,0,0,1,0,1
Nicolas Forgeot,0,1,0,0,1,0,1
Mongeon Bresson,0,1,0,0,1,0,2
Jehenne femme Nicolas Saulnier,0,1,0,0,1,0,1
Alix femme de Jean Becquol de Dignonville,0,1,0,0,1,0,1
Margueritte femme à Claudon Didellot de St. Prancher,0,1,0,0,1,0,1
"Honn. Homme
Long reputation of Dieudonnée. 3 weeks before her son and the daught",0,1,0,0,1,0,1
Jeannon Gatties,0,1,0,0,1,0,1
Jennon fille Claudon Jean Perrin,0,1,0,0,1,0,1
Francoise femme Mengeon Jean Jacat du Void de Belmont,0,1,0,0,1,0,1
Francois Charier,0,1,0,0,1,0,1
Nicolas Remy,0,1,0,0,1,0,1
Claudatte femme Jean Henry,0,1,0,0,1,0,1
Toussaincts Licaire de St. Prancher,0,1,0,0,1,0,1
Marguerite femme Vincenot de la Rue,0,1,0,0,1,0,1
Jean Claude Cunin,0,1,0,0,1,0,1
Jean Alix,0,1,0,0,1,0,1
Jehennon femme Claude Mathis de Fouchifol,0,1,0,0,1,0,1
Jehan Reulemant,0,1,0,0,1,0,1
Margueritte femme Estienne Noiselle,0,1,0,0,1,0,1
Mengeon Moullat,0,1,0,0,1,0,1
Honneste homme Claude le Clerc,0,1,0,0,1,0,1
Zabey femme Dieudenon Claude,0,1,0,0,1,0,1
Marie femme Claude Hidoulf,0,1,0,0,1,0,1
Laurence femme Claudel Holbin,0,1,0,0,1,0,1
Jenotte femme Jean Sterbey de la Grandefosse,0,1,0,0,1,0,1
Bastienne femme George Guerin,0,1,0,0,1,0,1
Benite femme du precedent (licencée de luy),0,1,0,0,1,0,1
Colin Housson,0,1,0,0,1,0,1
Marie femme Claudon Charier,0,1,0,0,1,0,1
Honn. homme Colin Symon,0,1,0,0,1,0,1
Jehennon femme à Jean Didier l’hoste de Sainte Margerée,0,1,0,0,1,0,1
Barbe veuve Nicolas Selamont,0,1,0,0,1,0,1
Claude Demenge Mengin de ?,0,1,0,0,1,0,1
Jean de la Ruelle de Saint Remy,0,1,0,0,1,0,1
"Missing
(15) Jennon femme a Jean Henry de la Salle",0,1,0,0,1,0,1
Edelynne veuve Claudin Fedoiart de Fontenay,0,1,0,0,1,0,1
Jehenne femme Claudon le Clerc,0,1,0,0,1,0,1
Mengeon Jacquot Ferry,0,1,0,0,1,0,1
Blaisotte femme Henryat Mathieu le jeune,0,1,0,0,1,0,1
Demenge Mongeat Vergier,0,1,0,0,1,0,1
Jean Barbe,0,1,0,0,1,0,1
Thierry Jean Thierry,0,1,0,0,1,0,1
Nicolas Mongeat de la Warde de Saulcy,0,1,0,0,1,0,1
Claudon Talleron laboureur de St. Prancher,0,1,0,0,1,0,1
Mengette femme Michiel Demenge Michiel,0,1,0,0,1,0,1
Estienne fils Jean Haxart,0,1,0,0,1,0,1
Jehennon veuve Pieron Belmont,0,1,0,0,1,0,1
Nicolas Hanna de Dompierre (previous maire),0,1,0,0,1,0,1
Margueritte Martin femme Demenge Cuning,0,1,0,0,1,0,1
Colas Claudon Grivelz,0,1,0,0,1,0,1
Pierron Hermemant,0,1,0,0,1,0,1
Anthoine Cherier,0,1,0,0,1,0,1
Barbon fille Demenge du Viller,0,1,0,0,1,0,1
Claudon Francois,0,1,0,0,1,0,1
Jean Gros Demenge,0,1,0,0,1,0,1
Demenge Grand Didier,0,1,0,0,1,0,2
Catherine femme Colas Petit Didier d'Avould,0,1,0,0,1,0,1
Claude Martez (husband of above),0,1,0,0,1,0,1
Georgeon Prevost d'Aidoile,0,1,0,0,1,0,1
Nicolas Crousier,0,1,0,0,1,0,1
Marguerite femme Bertremin Jacquel mercier bourgeois a Bruyeres,0,1,0,0,1,0,1
Nicolas fils de feu Mathieu la Breuche,0,1,0,0,1,0,1
Bastienne veuve Jean Mathieu,0,1,0,0,1,0,1
Luc Reise,0,1,0,0,1,0,1
Nicolas Monginet,0,1,0,0,1,0,1
Colas Claudon Petit Jean Louys,0,1,0,0,1,0,1
Marguitte femme Didier Baudrot,0,1,0,0,1,0,1
Engel femme au Schouller,0,1,0,0,1,0,1
Jean Wagnaire,0,1,0,0,1,0,1
Jennon veuve Poirson Henry,0,1,0,0,1,0,1
Hublotte,0,1,0,0,1,0,1
Hellony femme Pierron Demenge Gerard,0,1,0,0,1,0,1
Colas Gagaire de La Bolle,0,1,0,0,1,0,1
Jean Saffrois,0,1,0,0,1,0,1
Le maire Claude le Bailly de Sainct Margarée,0,1,0,0,1,0,1
Mengeotte femme Pierat Jean Pierat de Develline,0,1,0,0,1,0,1
Jennon femme Jean de Sombois de l'Hermitage des Dames,0,1,0,0,1,0,1
Dieudonnée veuve Jean Vannier,0,1,0,0,1,0,1
Colas Perry,0,1,0,0,1,0,1
Claudin Thomas huillier de St Nicolas,0,1,0,0,1,0,1
Claudon femme Laurent Bassin de Haraucourt,0,1,0,0,1,0,1
Dieudenon Claude,0,1,0,0,1,0,1
Mongeatte,0,1,0,0,1,0,1
Jean Marchal le jeune,0,1,0,0,1,0,1
Jean Joliat de Sainte Croix,0,1,0,0,1,0,1
Jean Anthoine Maillot,0,1,0,0,1,0,1
Jehenne femme Demenge Conrard (sister of previous witness),0,1,0,0,1,0,1
Dedie femme Nicolas Liebault,0,1,0,0,1,0,1
Catherine femme Jean de St Pierre,0,1,0,0,1,0,1
Jennon femme Nicolas Colin,0,1,0,0,1,0,1
Jehenne femme Didier Bregeat,0,1,0,0,1,0,1
Zabel femme Bresson Jeandel,0,1,0,0,1,0,1
Idatte femme de Jean Bourcy de Charmes,0,1,0,0,1,0,1
Jean Raville,0,1,0,0,1,0,1
Marguerite femme Nicolas Bigly de St Nicolas,0,1,0,0,1,0,1
Claude Colas le Rouyer d'Entre-deux-Eaux,0,1,0,0,1,0,1
Nicolas Claudert de Charmes,0,1,0,0,1,0,1
Mengeatte femme Urbain Sagaire,0,1,0,0,1,0,1
Demenge le Comte dit Evron,0,1,0,0,1,0,1
Jean Bocquel,0,1,0,0,1,0,2
Jean Trexon,0,1,0,0,1,0,1
Jeanne femme Jean Villemin bouchier de Raon,0,1,0,0,1,0,2
Demengeon Claude Girard,0,1,0,0,1,0,3
Claudon le Comte,0,1,0,0,1,0,1
Barbion Garat veuve de Colas Graniere de Bainville,0,1,0,0,1,0,1
Anthoine Tixerant de St Nicolas,0,1,0,0,1,0,1
Claudatte fille Jacquat Adam,0,1,0,0,1,0,1
Nicolas Gegoult hostellier de la Neufville,0,1,0,0,1,0,1
Urbain Jean Colin de Reillon,0,1,0,0,1,0,1
Nicolas Ozele de Cugniécourt,0,1,0,0,1,0,1
Nicolas Grillat,0,1,0,0,1,0,1
Catherine femme Nicolas Villaume,0,1,0,0,1,0,1
Marguerite veuve de Demengeon Blaise Olry de Xennenay,0,1,0,0,1,0,1
Claudon Crounesier dit le Grand Claudon de Domjevin,0,1,0,0,1,0,1
Nicolle femme Bastien Pieresson de Bathelemont,0,1,0,0,1,0,1
Jean la Gaulde de Dompierre,0,1,0,0,1,0,1
Nicolas Lyenal,0,1,0,0,1,0,1
Toussaint Thierry,0,1,0,0,1,0,1
Jean Claude Colin de Habeaurupt,0,1,0,0,1,0,1
Margueritte femme Niclaus Baller,0,1,0,0,1,0,1
Mengeon Francois femme Nicolas Chardin de Condé,0,1,0,0,1,0,1
Catherine femme Joseph Charpentier,0,1,0,0,1,0,1
Soulatte femme a Claudon Valtin le vieux,0,1,0,0,1,0,1
David Durand,0,1,0,0,1,0,1
Didier Simon de Mandray,0,1,0,0,1,0,1
Jehennon femme Demenge Phelice,0,1,0,0,1,0,1
Colas Finance le Vieux d'Anould,0,1,0,0,1,0,1
Jean de Sombois de l'Hermitage des Dames,0,1,0,0,1,0,1
Jeannon femme Jean Graniere le jeune de Ste Croix,0,1,0,0,1,0,1
Jean du Pont,0,1,0,0,1,0,1
Mengeotte femme Didier Pougnant de Rozieres,0,1,0,0,1,0,1
Guillaume Thomas,0,1,0,0,1,0,1
Claudon Jean Claude de la Chapelle,0,1,0,0,1,0,2
Nicolas Vernier,0,1,0,0,1,0,1
Barthelemy Jacques,0,1,0,0,1,0,1
Claudatte femme Claudon Jean Claudon du Vivier,0,1,0,0,1,0,1
Bastienne femme Colas Moictrier de Raon,0,1,0,0,1,0,1
Gabriel fils Demenge Piernille,0,1,0,0,1,0,1
Claudatte George femme Nicolas Marchal,0,1,0,0,1,0,1
Mongeotte femme Joseph Claudel Dirhay,0,1,0,0,1,0,1
Collotte veuve Chrestaille Potier de Raon,0,1,0,0,1,0,1
Zabey femme Dieudenon,0,1,0,0,1,0,1
Jennon femme Claudon Ferry de St Remy,0,1,0,0,1,0,1
Jehennon femme Claudon George de Saincte Margarée,0,1,0,0,1,0,1
Nicolas Godot de Domjevin,0,1,0,0,1,0,1
Jean Claude Noel,0,1,0,0,1,0,1
Didier Claudon Noel de Nompatelize,0,1,0,0,1,0,1
Demenge Thiery,0,1,0,0,1,0,1
Jennon femme Laurent Jean Mengenot de La Vacherie,0,1,0,0,1,0,1
Bastien Hanna de Dompierre,0,1,0,0,1,0,1
Nicolas Robinet bourgeois de St Dié,0,1,0,0,1,0,1
Nicolas Laurent de Raon,0,1,0,0,1,0,1
Le maire Jean Serainville,0,1,0,0,1,0,1
Jean Paticier du Vieux Marché,0,1,0,0,1,0,1
Jacquot de la Ruelle,0,1,0,0,1,0,1
Claudotte femme de Nicolas Boudart de Xennenay,0,1,0,0,1,0,1
Catherine femme Nicolas des Escus,0,1,0,0,1,0,1
Mengeatte femme Estienne Jean Perrin de Brehimont,0,1,0,0,1,0,1
Catherine femme Mengeon Jean Arnoulx,0,1,0,0,1,0,1
Nicolas Barthremin le jeune,0,1,0,0,1,0,1
Colin Chanal,0,1,0,0,1,0,1
Jean Quezel de Mouriviller,0,1,0,0,1,0,1
Barbeline femme Claudon Houel de Bruyeres,0,1,0,0,1,0,1
Jennatte femme du precedent,0,1,0,0,1,0,1
Mongeatte femme Colas Labbé,0,1,0,0,1,0,2
Nicolas fils de la precedente,0,1,0,0,1,0,1
Chrestien Brabans,0,1,0,0,1,0,1
Zabel veuve Jean du Prey,0,1,0,0,1,0,1
Claude Anthoine,0,1,0,0,1,0,1
Mengeon Wanier,0,1,0,0,1,0,1
Mengin Jean Claudon,0,1,0,0,1,0,1
Pierson Claudon Nicolle de Domjevin,0,1,0,0,1,0,1
Jean de Sainct Genay,0,1,0,0,1,0,1
"Nicolas Napuel de Brouvelieures. c. 36
Told how after execution of Georgette a s",0,1,0,0,1,0,1
Clemence femme honn homme Bastien Fournay,0,1,0,0,1,0,1
Claudate femme de Claudon Chabay de Dompierre,0,1,0,0,1,0,1
Valtin Claudon,0,1,0,0,1,0,1
Marion femme a Jean Dallegotte de Bonipaire,0,1,0,0,1,0,1
"Witch 157: B8677 no 3, Barbelline femme Jean Girardin de Bonipaire",1,0,0,0,1,3,0
Nicolas Cordier,0,1,0,0,1,0,1
Mengeon Thiaville,0,1,0,0,1,0,1
Mengeon Roffart de Brouvelieures,0,1,0,0,1,0,1
Claudon François,0,1,0,0,1,0,1
"Jacques femme Jean Chopot
Also added to previous deposition more details about w",0,1,0,0,1,0,1
Demenge Toussainct Colin Michiel,0,1,0,0,1,0,1
Marie Demenge Jean Priay femme du precedant,0,1,0,0,1,0,1
Le maire Demenge Guenare de la Neufville,0,1,0,0,1,0,1
Catherine femme Zacharie Colin,0,1,0,0,1,0,1
Jehenne veuve Jean Colas de Domjevin,0,1,0,0,1,0,1
Remy Martin,0,1,0,0,1,0,1
Francoise veuve Francois Pourat manouvrier de St Nicolas,0,1,0,0,1,0,1
Claudatte femme du precedent,0,1,0,0,1,0,3
Jehennon femme Colas Danal de Gondrexon,0,1,0,0,1,0,1
Margueritte femme Durand Demenge Durand,0,1,0,0,1,0,1
Henry Finance le jeune de Mandray,0,1,0,0,1,0,1
"Barbelline femme Jean Claudel
Death of someone to whom she had given bread",0,1,0,0,1,0,1
Jacotte veuve Claudon Goudat de Bathelemont,0,1,0,0,1,0,1
Claudon Villermin d'Einville,0,1,0,0,1,0,1
Barbe veuve Jean de la Fraisse de Ste Marie,0,1,0,0,1,0,1
Didier Malgray d'Einville,0,1,0,0,1,0,1
Blamed Dieudonée for death of first wife,0,1,0,0,1,0,1
Cuguin Maillard,0,1,0,0,1,0,1
Nesso femme George,0,1,0,0,1,0,1
George Jean Durant,0,1,0,0,1,0,1
Mengin Bernard,0,1,0,0,1,0,1
Bastienne femme Didier Regnaudin drappier de St Nicolas,0,1,0,0,1,0,1
Colas Mathiot de la Neufville,0,1,0,0,1,0,1
Claude Bras de Fer,0,1,0,0,1,0,1
Le maire Jean Dediat,0,1,0,0,1,0,1
Zabel femme Mengeon Gillat,0,1,0,0,1,0,1
Demenge Foelix,0,1,0,0,1,0,1
Martin Villemin,0,1,0,0,1,0,1
Jennon femme à Jean Marron de St Remy,0,1,0,0,1,0,1
Colatte femme Colas Henry Valdeliepvre,0,1,0,0,1,0,1
Claudon Hermemant alias Massenel,0,1,0,0,1,0,1
Humbert Moictrier,0,1,0,0,1,0,1
Nicolas Batillot,0,1,0,0,1,0,1
Mathieu Mathieu,0,1,0,0,1,0,2
Anthoine Robert de Moyenmoutier,0,1,0,0,1,0,1
Mathiatte veuve Dion François Gaixotte,0,1,0,0,1,0,1
Beniste femme Andreu Pieron,0,1,0,0,1,0,1
Colas Charey,0,1,0,0,1,0,1
Barbeline femme Dieudonné Jean Demenge de Coinches,0,1,0,0,1,0,1
Idion veuve Jean Menusier,0,1,0,0,1,0,1
Didier Grand Didier,0,1,0,0,1,0,1
Claudel Colas la Voivre,0,1,0,0,1,0,1
Bastienne veuve feu le maire Claudel le maimbourg,0,1,0,0,1,0,1
Catherine veuve Nicolas Johel,0,1,0,0,1,0,1
Claudatte fille feu Claudin Videllot,0,1,0,0,1,0,1
Nicolas Berger,0,1,0,0,1,0,1
Nicolas Moictrier de Raon,0,1,0,0,1,0,1
Demenge Colas Noel,0,1,0,0,1,0,1
Margueritte femme Claudon Gasel,0,1,0,0,1,0,1
Mongeotte femme Jean Sebille,0,1,0,0,1,0,2
Bietrix,0,1,0,0,1,0,1
Anne jeune fille,0,1,0,0,1,0,1
Catherine femme au precedent,0,1,0,0,1,0,1
Claudette veuve Jacat Didier Gynatte de Belmont,0,1,0,0,1,0,1
Mengeotte femme Nicolas Guenguez,0,1,0,0,1,0,1
Jean Braconnier,0,1,0,0,1,0,1
Zabilon femme Colas Hanns,0,1,0,0,1,0,1
Le maire Nicolas Hougney,0,1,0,0,1,0,1
Mengeatte femme Demenge Renard Masson,0,1,0,0,1,0,1
Jean de Nomeny,0,1,0,0,1,0,2
Claudatte fille feu Jean Parmentier de Belmont,0,1,0,0,1,0,1
Colin Claudon Doienney,0,1,0,0,1,0,1
Mongeon Antoine Toussainct de Dompierre,0,1,0,0,1,0,1
Vincent Delon demeurant a Seuch,0,1,0,0,1,0,1
Laurence femme Jean Collignan de Fontenay,0,1,0,0,1,0,1
Clement Villemin jeune homme de Grandiviller,0,1,0,0,1,0,1
Alizon femme Didier Bandeça,0,1,0,0,1,0,2
Jean Mongeotte,0,1,0,0,1,0,1
Mengey des Roses,0,1,0,0,1,0,1
Vincent Valdezey du Ban le Duc,0,1,0,0,1,0,1
Jean Mongin dit Haxat,0,1,0,0,1,0,1
Barbe femme Idoulx Oudinot,0,1,0,0,1,0,1
Honneste homme le maire Jean Vincent de Moyemont,0,1,0,0,1,0,1
Claudatte femme Jean Merielle,0,1,0,0,1,0,1
Chretien Brabant,0,1,0,0,1,0,1
Claudette femme Lienard Valentin Napuel,0,1,0,0,1,0,1
Jean Febuatte laboureur de Vieville,0,1,0,0,1,0,1
Catherine veuve de Fleurant Hagimont,0,1,0,0,1,0,1
Symon Baltaire laboureur de St. Prancher,0,1,0,0,1,0,1
Demenge Le Clerc,0,1,0,0,1,0,1
Jean Perry de Sainct Margarée,0,1,0,0,1,0,1
Demenge Didier le Moullat,0,1,0,0,1,0,1
Claudon Toutblanc,0,1,0,0,1,0,2
Dieudonné Jean Demenge,0,1,0,0,1,0,1
Didier Cognient masson d'Einville,0,1,0,0,1,0,1
Nicolas Charier de la Neufville,0,1,0,0,1,0,1
Didier Couresier,0,1,0,0,1,0,2
Nicolas fils au precedent temoin,0,1,0,0,1,0,1
Claudon Chapouyat,0,1,0,0,1,0,1
Mariette femme Thonius,0,1,0,0,1,0,1
Jean Sainctrey de Bathelemont,0,1,0,0,1,0,1
Allix le Gardens,0,1,0,0,1,0,1
veuve Colas Jean Denise de Pajaille,0,1,0,0,1,0,1
Colatte fille Jean le maire,0,1,0,0,1,0,1
Barbon femme Claude Matheu de Fontenay,0,1,0,0,1,0,1
Alizon Bretan,0,1,0,0,1,0,1
Zabillon femme de Bresson Jeannel de Vicq,0,1,0,0,1,0,1
Simon Colas Simon,0,1,0,0,1,0,1
Barbellon femme Demange Malgrais,0,1,0,0,1,0,1
Colas Demenge Hanry de Sainte Margarée,0,1,0,0,1,0,1
Bietrix femme François Thierion,0,1,0,0,1,0,1
Hellebix femme Nicolas Ferry de Bathelemont,0,1,0,0,1,0,1
Mengeotte femme Claudon Thirion de Bathelemont,0,1,0,0,1,0,1
Thiebault Vicaire,0,1,0,0,1,0,1
Nicolas Denys de la Neufville,0,1,0,0,1,0,1
Nicolas Foural,0,1,0,0,1,0,1
Jennon femme Colas Barrey,0,1,0,0,1,0,1
Jannon femme de Jean Waulthier de la Neufville,0,1,0,0,1,0,1
Jean George Laulney d’Entre-deux-Eaux,0,1,0,0,1,0,1
Bride femme Klein Nickel,0,1,0,0,1,0,1
Didier Nostonne,0,1,0,0,1,0,1
Jehenne femme Demenge Didier Ydatte,0,1,0,0,1,0,1
Jean Forgeat,0,1,0,0,1,0,2
Apelonne femme Stoffel Portier,0,1,0,0,1,0,1
Catherine femme Toussain Colin Michiel,0,1,0,0,1,0,1
Margueritte femme Daniel Houin,0,1,0,0,1,0,1
Claude Colas Henry d’Entre-deux-Eaux,0,1,0,0,1,0,1
Bresson Jeannel de Vicq,0,1,0,0,1,0,1
Jean Dauphin,0,1,0,0,1,0,1
Jennon veuve Mourice Jean de Lessus du Paire,0,1,0,0,1,0,1
Anthoine Diez du Prey,0,1,0,0,1,0,1
"Beniste femme Claude Jeandel du Chasnoy
Told story of how 5 or 6 years before he",0,1,0,0,1,0,1
Denise veuve Pierrat Charrier de Valdeures,0,1,0,0,1,0,1
Nicolas Guerard,0,1,0,0,1,0,2
Jennon femme a Colas Didier Cherrier de St. Remy,0,1,0,0,1,0,1
Demenge Grand Martin,0,1,0,0,1,0,1
Catherine veuve de Mengeot,0,1,0,0,1,0,1
Jean Francois de Repas,0,1,0,0,1,0,1
Barthelemin de Veho,0,1,0,0,1,0,1
Jennon femme Chrestien Claude Michel,0,1,0,0,1,0,1
Jean Forgeot,0,1,0,0,1,0,1
Claude Blaise,0,1,0,0,1,0,1
Catherine femme Jean George de Rozieres,0,1,0,0,1,0,1
Nicolas Barthremin le viel,0,1,0,0,1,0,1
Valentin Connis du Paire,0,1,0,0,1,0,1
"Colas ?
Reputation 7 years. Some 4 years before had heard from Jean Jacquot that",0,1,0,0,1,0,1
"Lambert Claudel Ferry
Had had various disputes with her",0,1,0,0,1,0,1
Mengeon Jacat Morel de Domfaing,0,1,0,0,1,0,1
"Lambert Jean Lambert
Asked about quarrel when one of his sons was ill. Said that",0,1,0,0,1,0,1
Idoult Willaume,0,1,0,0,1,0,1
Claude Bertremin Jacquemin de la Harde d’Anould,0,1,0,0,1,0,1
Georgeon Barbier de Fontenay,0,1,0,0,1,0,1
Jean Thierry du Viel Marché,0,1,0,0,1,0,1
Nicolas Graniere demeurant a La Brenche,0,1,0,0,1,0,1
Mengeon Regnauldin,0,1,0,0,1,0,1
Claudatte femme Nicolas des Montagnes de Repas,0,1,0,0,1,0,1
Françoise veuve Nicolas Micquel,0,1,0,0,1,0,1
Jannon femme de George Gouvernat le jeune de Charmes,0,1,0,0,1,0,1
Anthoine Chollat,0,1,0,0,1,0,1
Georgeatte femme Claudon Prevost,0,1,0,0,1,0,1
? du Val le vieulx,0,1,0,0,1,0,1
Austette Clairier,0,1,0,0,1,0,1
Barbeline veuve Demenge Henriatte,0,1,0,0,1,0,1
Mengeon Colin de Moyemont,0,1,0,0,1,0,2
Marguitte femme Didier Seigaire de Brehimont,0,1,0,0,1,0,1
Colas Jean Denise bouchier et bourgeois de Ste Marie,0,1,0,0,1,0,1
Michel Barbellin de Bathelemont,0,1,0,0,1,0,1
Marguerite femme Henry Zabey,0,1,0,0,1,0,1
Catherine femme honn homme Claude Moiron,0,1,0,0,1,0,1
Cesar Jannat,0,1,0,0,1,0,1
Mathieu Marchal,0,1,0,0,1,0,1
Mengin Richard,0,1,0,0,1,0,1
Claudon Prevost de La Bolle,0,1,0,0,1,0,1
Marguitte femme Claudon Jalley,0,1,0,0,1,0,1
Hans Grand Bernard,0,1,0,0,1,0,1
Mengeon le Petit Anthoine,0,1,0,0,1,0,1
George Crenelé,0,1,0,0,1,0,1
Nicolas Martinbois,0,1,0,0,1,0,1
Georgette femme Jean Lhoste,0,1,0,0,1,0,1
Dieudenon Maçon,0,1,0,0,1,0,1
Jean Mansuin Collenat de Clingotte,0,1,0,0,1,0,1
Nicolas Chatton d'Estival,0,1,0,0,1,0,1
Mengin Gerard,0,1,0,0,1,0,1
Nicolas Ory,0,1,0,0,1,0,1
Helleny femme de Damien le Menestrel,0,1,0,0,1,0,1
Humbert Rodot de Dignonville,0,1,0,0,1,0,1
Claudon Colas le viel homme,0,1,0,0,1,0,1
Laurence femme Laurent Blanc Didier,0,1,0,0,1,0,1
Mongeatte femme Nicolas Vuillaumé,0,1,0,0,1,0,1
Didier de Vilerne boulangier,0,1,0,0,1,0,1
Jean Marchand Didelot,0,1,0,0,1,0,1
Catherine femme Jean Loure de Domjevin,0,1,0,0,1,0,1
Curien Daboncourt,0,1,0,0,1,0,1
Quentin Le Roy,0,1,0,0,1,0,1
Colatte femme Mathis Jeandel,0,1,0,0,1,0,1
Mengeotte veuve Jean Vaultrin de Bathelemont,0,1,0,0,1,0,1
Jean Bourguignon musnier demeurant a Sainte Margaree,0,1,0,0,1,0,1
Demenge Blaise,0,1,0,0,1,0,1
Jehenne Gueriat femme Nicolas Demenge Henry manouvrier de St Nicolas,0,1,0,0,1,0,1
Mengeatte femme Barbellin Michel de Bathelemont,0,1,0,0,1,0,1
Thomas Jacquat de Raon,0,1,0,0,1,0,1
Lienard Jean Lienard,0,1,0,0,1,0,2
Demenge Mathieu cordonnier de la Neufville,0,1,0,0,1,0,1
Jean Tixerant,0,1,0,0,1,0,1
Marie femme Jean Demenge le Roy,0,1,0,0,1,0,1
Holbin Colas Holbin,0,1,0,0,1,0,1
Mengeon Jean Durand de La Pelliere,0,1,0,0,1,0,1
Claudon de Champ,0,1,0,0,1,0,1
Jean Claude le jeune,0,1,0,0,1,0,1
Anne femme Jacques des Fes de St Nicolas,0,1,0,0,1,0,1
Marguerite femme Nicolas Humbert dit de Serceour,0,1,0,0,1,0,1
Claudatte fille Godey Mandray,0,1,0,0,1,0,1
Jean Berthremin,0,1,0,0,1,0,1
Catherine femme Jean Mengin de Bathelemont,0,1,0,0,1,0,1
Marie femme Diez Meschat de Saint Dié,0,1,0,0,1,0,1
Demengeon Nicolas Jacot de Bussang,0,1,0,0,1,0,1
Demenge Diez Schenault,0,1,0,0,1,0,1
Colas Jean Peltre,0,1,0,0,1,0,1
Mengeotte femme Villermin Grillat de Rozieres,0,1,0,0,1,0,1
Barbelline femme a Dieudonne Jean de la Gotte de Mandray,0,1,0,0,1,0,1
Denise femme au precedent,0,1,0,0,1,0,1
Jennotte veuve Gerardin Rodeans,0,1,0,0,1,0,1
Thiery fils Claudin Thiery,0,1,0,0,1,0,1
Nicolas Chany,0,1,0,0,1,0,1
Didier Maurice,0,1,0,0,1,0,1
Didier Bandesapt de Raon,0,1,0,0,1,0,1
Jean Demenge de la Borse,0,1,0,0,1,0,1
Mongeotte femme Remy Claude Parmentier,0,1,0,0,1,0,1
Claudon Andreu d'Aydoille,0,1,0,0,1,0,1
"Demenge Thieriat
Believed he had caused loss of calves by witchcraft.
(8) Jean f",0,1,0,0,1,0,1
"Claudette femme Jean Grand Jean
Witch 182",0,1,0,0,1,0,1
Jehanne femme Demenge Sollier,0,1,0,0,1,0,1
Hannezo Claudon,0,1,0,0,1,0,1
Mengeon Meschat Bourgeois de Saint-Dié,0,1,0,0,1,0,1
Antoine Binaud de Grandiviller,0,1,0,0,1,0,1
Yzabey femme Didier Doyen de Domjevin,0,1,0,0,1,0,1
Fleurance Mongeolle du Void de Belmont,0,1,0,0,1,0,1
"Thoussainct Gomay
Had been nearest neighbour of father for 9 years",0,1,0,0,1,0,1
Mongeotte veuve de George Gillet Pierre Geoffroy de Seuch,0,1,0,0,1,0,1
Izabel femme Demange Rougier,0,1,0,0,1,0,1
Jean Demenge,0,1,0,0,1,0,3
Barbelline femme Valentin Micqua de Quebrux,0,1,0,0,1,0,1
Mathieu Durant,0,1,0,0,1,0,1
Jean Cesar de Bru de St Remy,0,1,0,0,1,0,1
Jean Goeury,0,1,0,0,1,0,1
Barbon veuve Jean Claude,0,1,0,0,1,0,1
Mengeon Vincent,0,1,0,0,1,0,1
Simon Colas Simon de Clemmecy,0,1,0,0,1,0,1
Nicolas Pirot dudit lieu,0,1,0,0,1,0,1
Jean Didier Jeandel de La Bolle,0,1,0,0,1,0,1
Evatte femme Thiebault Hannast de Repas (soeur germaine a la prevenue),0,1,0,0,1,0,1
Valentin Haillant,0,1,0,0,1,0,1
François Oudat,0,1,0,0,1,0,1
Sybille femme Stoffel Schmidt,0,1,0,0,1,0,1
Hellenix femme Jean Marchal,0,1,0,0,1,0,1
Jannon vauve Claude Marchal d'Essegney,0,1,0,0,1,0,1
Jean Bietrix of Grand Faubourg de Raon,0,1,0,0,1,0,1
Pierson Rouyer,0,1,0,0,1,0,1
Claudette femme Michel Parmentier hostelain de Raon,0,1,0,0,1,0,1
Jehenne femme a Colin Dieudonne d'Entre-deux-Eaux,0,1,0,0,1,0,1
Claudon Colas Andreu,0,1,0,0,1,0,1
Catherine femme Jean Jeandey,0,1,0,0,1,0,2
Claude Mengeon Jean le maimbourg,0,1,0,0,1,0,1
Nicolas Mongein,0,1,0,0,1,0,1
Jean Simonin,0,1,0,0,1,0,1
Claudon George de Wanemont,0,1,0,0,1,0,1
Estienne Brouvellant,0,1,0,0,1,0,1
Dieudonnée femme Jacquat Didier Valdexey,0,1,0,0,1,0,1
Demenge Mareschal,0,1,0,0,1,0,1
Clemence fille Parisot Goeury,0,1,0,0,1,0,1
Jacquotte femme Melchior Vauldechamps de Bruyeres,0,1,0,0,1,0,1
Catherine veuve de Nicolas Miclin bourgeois de Viel Marché,0,1,0,0,1,0,1
Barbe femme Quentin le Roy,0,1,0,0,1,0,1
Jean Mourel,0,1,0,0,1,0,1
Claudon Houchart,0,1,0,0,1,0,1
Françoise femme Louis Sauceratte,0,1,0,0,1,0,1
